client_id,total_sent,open_rate,unsubscription_rate,bounce_rate,complaint_rate
545142,2249,28.65,0,2.53,0.05
344611,138,44.03,0,2.9,0
943939,2394,17.15,0.71,0.63,0
1290827,5545,41.41,0,0.52,0
361227,900,44.34,0,0.78,0
767148,14108,15.44,0,2.42,0
253071,2273,26.89,0,3.65,0.05
1052074,17884,16.49,0,1.73,0
435710,235,31.49,0,0,0
572712,780,32.65,0.51,0.26,0
1253958,14435,29.49,0,2.38,0
942237,671,25.27,0.77,2.68,0
964741,1175,12.18,0,0.77,0
36966,1605,33.25,0.06,0.87,0
1090309,2302,32.17,0,0.09,0
597604,980,41.87,0,2.76,0
450183,128,36.22,0,0.78,0
1468716,288,12.01,0,1.74,0
1226677,16619,16.96,0,3.1,0.02
1013100,281,7.47,0,0,0
1425221,599,25.99,0,3.01,0
1058701,10831,11.72,0,1.51,0
581047,27569,39.95,0,0.33,0
120539,310,36.07,0,1.61,0
1094184,16218,11.4,0,0.43,0.01
1409831,12277,8.21,0,3.34,0.02
1049093,4729,42.76,0,1.63,0
1150865,2017,11.61,0,1.78,0
371645,327,71.38,0,0.61,0.31
1471023,137,20.44,0,0,0
1455860,1914,15.15,0,5.85,0.06
469030,4370,28.2,0,0.18,0.02
301002,195,9.9,0,1.54,0
1228555,3878,20.32,0.08,1.29,0
111045,4182,38.19,0.1,5.88,0
1491401,895,20.9,0,1.12,0
838862,1392,56.91,0,0.14,0
741216,5548,9.82,0,0.54,0
28480,16473,45.23,0,0.53,0.01
1491396,19437,11.86,0,0.67,0.01
300189,503,16.58,0,19.68,0.74
917021,2201,27.31,0,1,0
888164,24081,15.09,0,0.99,0
510573,2737,0.55,0,0.44,0
1024341,1298,11.24,0,3.39,0
839390,664,24.58,0,0.75,0
755698,91047,14.01,0.24,1.56,0
35676,2848,8.98,0,2.28,0
971454,1925,28.19,0,1.97,0
964888,514,4.91,0,0.97,0
973623,2093,35.71,0,2.87,0
194705,15098,21.94,0.18,3.08,0
889037,3277,21.38,0,1.37,0.03
1547524,601,18.2,0,3.99,0
1235453,286,39.16,0,0,0
1140731,1545,27.79,0,1.23,0
212941,30271,29.97,0,1.48,0.01
434575,196,48.42,0,3.06,0
685395,5199,20.81,0,1.56,0
1404579,171,35.93,0,2.34,0
252884,17136,21.15,0,0.64,0
351503,6737,44.34,0,1.35,0
1257768,1574,15.78,0,2.54,0
1411042,226,22.57,0,0,0
515249,17189,16.6,0.01,0.38,0.03
717565,1505,19.04,0,1.26,0
430899,389,24.73,0,3.34,0
929848,6390,21.36,0,2.25,0
344926,203,27.09,0,0,0
488951,292,39.73,0,0,0
1050818,538,19.57,0,12.64,0
908953,611,26.3,0,11.62,0
275059,1296,39.22,0,2.62,0
835655,6233,9.05,0,4.59,0
699452,261,18.85,0,0.38,0
346670,23217,12.94,0,3.34,0.08
298226,3393,10.63,0,0.74,0
1136180,692,23.48,0,7.08,0.16
1507592,62508,22.51,0.14,1.19,0.01
302865,5981,20.68,0,0.8,0.1
768357,298,17.47,0,2.01,0
1074028,2980,28.31,0,0.67,0
543791,459,19.77,0,4.14,0
802191,16951,12.24,0,3,0.04
900920,167,28.48,0,5.39,0
938167,129,46.09,0,0.78,0
1089517,300,42.53,0,13,0
913956,256,19.09,0,5.86,0
1176898,757,31.02,0,2.91,0
73770,9023,15.92,0,1.42,0
433843,383,29.66,0,0.52,0
697448,1141,23.23,0,4.91,0
57447,5802,19.78,0,1.52,0
702608,10436,12.25,0,1.08,0
1462345,341,38.34,0,8.21,0
1052334,123,65.85,0,0,0
950707,8953,12.86,0,3.73,0
1119123,10579,17.53,0,3.29,0
1453649,1094,28.18,0,0.73,0
1066894,287,23.08,0,0.35,0
1337932,6890,12.38,0,0.68,0
1271978,7682,25.45,0,1.86,0
519011,5180,20.83,0,1.78,0
991189,9192,5.92,0,2.26,0
659222,465,32.15,0,3.01,0
595083,906,30.97,0,0.22,0
1208303,1686,20.42,0,3.26,0
319646,561,9.19,0,1.07,0
1118138,1800,4.92,0,4.06,0
593974,378,47.85,0,1.59,0
51721,299,26.87,0,1.67,0
1152040,139,25.18,0,0,0
30712,24190,4.18,0,3.4,0.01
178796,1878,35.32,0,3.51,0
344328,1801,31.39,0,1.67,0
1482328,809,33.83,0,0.62,0
588000,270,40.3,0,2.59,0
12756,1129,23.2,0,7.62,0
690907,348,21.02,0,4.31,0
174127,1199,22.37,0,2.67,0
770159,2738,16.09,0,0.55,0
284675,2038,28.11,0,2.6,0
250666,294,16.61,0,1.7,0
1221901,471,68.68,0,1.7,0
975254,933,24.81,0,0.21,0
1151844,146,63.01,0,0,0
464182,599,43.63,0,1.67,0
307605,7326,16.74,0,0.53,0
1490107,976,25.83,0,1.64,0
1098699,595,22.35,0,1.51,0
283958,15418,26.3,0.1,0.36,0
1464386,1805,28.06,0,1.88,0
552567,7470,22.07,0.56,1.45,0
1160669,911,26.29,0,2.31,0
114442,301,17.11,0,1,0
461145,53717,13.57,0.1,1.98,0
112751,23522,20.39,0,0.74,0
133701,23975,44.27,0,16.93,0
1189,29010,16.92,0,0.77,0
280876,1052,28.81,0,2,0
1338786,1100,15.21,0,1.36,0
847116,399,10.94,0,3.76,0
241845,1103,35.71,0,1,0
812926,2215,34.22,0,1.44,0
826624,211,41.75,0,2.37,0
1470632,10454,13.52,0.01,15.04,0
375600,267,8.88,0,3,0
1340731,10019,17.82,0.02,2.39,0
1440171,169,48.19,0,1.78,0
433713,5407,11.8,0.08,2.22,0
1091109,359,36.18,0,2.23,0
289433,8606,34.02,0,0.83,0.01
610953,1686,17.78,0,1.9,0
89162,144,41.84,0,2.08,0
1125624,216,37.82,0,10.65,0
994569,10746,30.09,0,1.71,0.01
1090379,1818,13.73,0,3.47,0
938551,1025,18.16,0,0.59,0
1542768,1194,23.52,0,3.85,0
671484,660,13.43,0,1.82,0
147696,10889,19.56,0,6.51,0
106278,1157,24.55,0,23.25,0.11
1544271,450,14.75,0,24.67,0
1053693,1430,23.11,0,4.69,0
1114466,4094,39.37,0,1.29,0
746772,1549,23.36,0,2.45,0
818487,680,35.93,0,5.44,0
957602,11354,13.7,0,2.89,0
438476,295,28.16,0,6.1,0
264359,821,36.12,0,12.67,0
1426956,4589,13.9,0,1.09,0
1304441,1685,17.05,0,10.21,0
1268571,92278,10.11,0.03,1.02,0
1172877,310,38.06,0,0,0
458996,21702,9.92,0,4.53,0.05
550164,414,19.22,0,13.29,0
384746,971,17.88,0,4.94,0
756430,6474,53,0,0.15,0
1409214,361,33.81,0,2.49,0
1089285,1478,19.71,0,0.81,0
1239386,3728,6.3,0,6.36,0
844643,273,31.18,0,3.66,0
755017,526,11.47,0,0.57,0
827438,2971,17.33,0,19.96,0
1518585,2450,32.53,0,5.14,0
948442,2070,52.25,0,3.29,0
223422,3107,12.89,0,0.87,0
7138,2101,6.27,0,18.75,0
1078945,6896,24.36,0,0.48,0.03
1352905,1537,12.17,0,2.73,0
1307485,1341,13.62,0,14.62,0.09
178128,4280,37.5,0.14,0.68,0
1427764,321,47.45,0,2.18,0
1363103,1042,27.28,0,0.1,0
1107442,8813,11.81,0,7.68,0.01
1100165,13483,26.39,0,0.78,0
661397,200,24.48,0,4,0
692818,811,24.39,0,3.45,0
85089,1619,41.33,0,0.93,0
1212316,8417,30.13,0,3.3,0.01
199358,1741,31.73,0,0.98,0
295147,1713,37.94,0,1.98,0.06
1077241,1498,5.39,0,8.34,0
1397420,251,32,0,0.4,0
778030,206,53.27,0,3.4,0
1463227,1089,50.23,0,0.18,0
980160,447,27.27,0,6.49,0
903420,12945,7.95,0,4.9,0.01
561818,986,40.84,0,5.88,0
353294,2437,11.56,0,2.05,0
807216,300,48.32,0,0.67,0
174773,7914,16.12,0,7.76,0
273340,224,44.64,0,0,0
1280454,4455,30.98,0,0.61,0.02
753038,1954,32.44,0,1.07,0.05
1189627,1015,34.4,0,1.48,0
729680,129,68.22,0,0,0
23425,3774,19.28,0,0.24,0
1164195,2582,26.73,0,2.79,0
1144195,6687,17.26,0,1.21,0.03
1114052,327,60.69,0,2.75,0
1471091,18576,8.37,0.02,2.13,0.01
92927,669,23.55,0,2.24,0
725728,3724,15.51,0,1.83,0
289575,127,28.8,0,1.57,0
474378,5473,17.23,0,0.82,0
134188,439,41.42,0,0.46,0
143875,571,16.11,0,1.05,0.18
321479,758,21.59,0,2.24,0
50816,38213,8.06,0,1.05,0.01
1139373,564,40.5,0.36,0.18,0
123277,55404,4.08,0,1.15,0
1210092,1436,24.84,0.07,0.77,0
107800,9670,11.51,0,2.17,0.02
636315,1413,21.23,0,0,0
93488,3394,21.53,0,0.65,0
1482596,505,27.89,0,0.59,0
664085,14543,7.8,0,2.72,0
3045,8845,20.37,0,1.31,0
1406156,20019,29.83,0,0.67,0
906309,9706,21.8,0,3.02,0.02
1463550,19845,17.51,0.21,1.6,0
1445358,18806,24.9,0.14,1.99,0
169791,12100,21.23,0,1.37,0
761169,535,14.39,0,1.31,0
425695,16340,4.46,0,0.93,0
140382,2062,18.85,0,0.68,0
1149850,85166,46.86,0,4.42,0
434643,21636,10.34,0,1.13,0
618037,15588,13.68,0,2.25,0
624907,399,30.87,0,1.75,0
935020,2221,24.66,0,0.86,0.05
1066258,14283,10.86,0.11,0.5,0.01
1339403,2395,26.52,0,1.29,0
889171,261,31.52,0,1.53,0
1091588,191,34.92,0,1.05,0
667548,272,7.09,0,1.47,0
1168681,32048,1.93,0,5.06,0
192641,33254,12.64,0,2.85,0
1016049,297,23.91,0,7.07,0
1147561,177,30.81,0,2.82,0
536646,1521,1.46,0,0.85,0
624495,2993,15.18,0.03,2.94,0
615749,2322,36.6,0,1.64,0
1450606,1860,22.32,0,1.24,0
376043,996,10.17,0,0.3,0
884241,25980,15.52,0.12,0.87,0
1028236,161,52.98,0,6.21,0
663640,491,20.37,0.61,0,0
1319978,250,14.98,0,1.2,0.4
403611,1312,8.1,0,0.3,0.08
264665,6390,18.75,0,1.78,0
539996,1065,37.79,0,1.6,0
417741,7232,8.82,0,1.59,0
382027,7866,26.52,0,1.64,0
464454,1077,26.71,0.09,0.93,0
1153767,429,24.4,0,2.56,0
623322,929,17.78,0,12.81,0.12
150550,1192,31.62,0,2.35,0.09
310444,34571,15.15,0.03,13.63,0.02
198301,708,41.9,0.15,4.94,0
569496,1879,16.27,0,1.54,0.05
1287923,766,10.21,0,0.26,0
851979,1716,20.36,0,5.54,0
529456,378,19.52,0.27,1.06,0
378235,483,39.66,0,1.86,0
1370568,5056,15.92,0,2.71,0.04
559611,15159,20.57,0,0.73,0
978330,337,19.09,0,2.08,0
222145,1918,55.11,0,0.57,0
1470425,3265,19.53,0,0.25,0
1460769,1262,32.85,0.4,0.87,0
414741,2764,11.32,0,1.56,0
988570,1695,31.96,0,0.88,0.06
220701,11031,30.64,0.2,1.45,0
802876,360,58.77,0,0.28,0
728402,462,17.72,0,1.08,0
792870,3595,36.74,0,1.34,0
1263327,4270,21.1,0,1.31,0
403682,224,17.65,0,1.34,0
154421,8792,5.04,0,3.21,0
910169,140,7.14,0,0,0
1057824,128,39.06,0,0,0
381557,12322,16.62,0,0.62,0
350751,316,30.06,0,0,0
1421909,8317,16.29,0,0.38,0
1067526,49088,10.39,0,1.48,0
1416370,380,45.63,0,6.58,0
474559,781,9.96,0,1.02,0.13
643052,264,23.57,0,0.38,0
801273,226,29.61,0,8.85,0
333879,402,51.01,0,1.49,0
563508,600,22.95,0,2.67,0
216413,303,17.02,0,6.93,0
818313,31636,24.56,0,1.38,0
1132112,2003,36.91,0,0.05,0
488571,164,66.87,0,0.61,0
888695,2011,39.18,0.1,3.68,0
1154220,1681,26.01,0,0.95,0
1487357,3389,17.62,0,7.73,0
123176,8754,6.59,0,0.86,0.15
1140376,122,46.61,0,3.28,0
1328658,15813,16.46,0,0.65,0.01
1467073,1689,20.27,0,4.2,0
239830,2116,14.37,0,1.04,0
1538005,2087,35.31,0,1.34,0.05
192983,6311,19.62,0,0.32,0.02
1235662,3799,18.92,0,2.47,0
1526772,862,31.46,0,1.16,0
1481217,16835,81.08,0,0.9,0
1231195,1409,14.68,0,1.85,0
336804,896,9.3,0,0.45,0
290931,17312,5.14,0,1.84,0
174245,300,23.81,0,2,0
961083,136,14.62,0,4.41,0
1096305,11770,11.73,0.01,0.51,0
116459,15647,17.59,0,3.6,0
598489,2929,40.92,0,2.97,0
1296389,169,25,0,2.96,0
1275854,2394,24.9,0,5.39,0
947510,13973,12.37,0,1.17,0.01
1026291,256,20.7,0,0,0
715335,18210,8.45,0,2.94,0.01
7652,267,31.89,0,4.87,0
1412888,73068,7.51,0,1.63,0.01
1075864,137,51.09,0,0,0
1227538,247,17.41,0,0,0
32351,1199,39.51,0,3.75,0
21107,10978,14.13,0,1.65,0
579258,296,21.8,0,10.14,0
330560,280,26.84,0,2.86,0
81391,29509,11.81,0.13,0.94,0.01
312712,4558,6.91,0,1.86,0
757521,2877,13.64,0,14.39,0
250214,1292,16.9,0,2.01,0
1376918,37459,5.67,0,0.37,0.01
330286,36468,12.83,0,1.61,0
448407,4779,17.5,0,8.54,0
269115,12240,26.55,0.02,1.38,0
518644,2653,21.56,0,0.53,0
1228388,1811,24.49,0.06,2.15,0
1433965,5817,17.86,0,13.58,0
668367,981,34.68,0,1.53,0
87953,557,9.47,0,1.44,0
1266767,2063,29.57,0,1.16,0
249090,6193,19.17,0,1.29,0
1153540,773,46.54,0,4.66,0.14
1289543,481,43.01,0,1.87,0
170535,5073,29.74,0,0.45,0
755196,17630,4.81,0.12,3.19,0.01
1078307,20010,5.19,0,1.49,0.01
1191452,1622,22.86,0,1.85,0
1537369,1964,30.47,0,1.07,0
283074,1022,23.71,0.2,3.42,0
477714,140,64.96,0,2.14,0
568875,1799,0.98,0,3.45,0
994474,64490,19.41,0,0.95,0.01
1301473,340,50.3,0,0.59,0
1214408,46619,33.42,0,1.03,0
450101,978,16.51,0.21,2.15,0
1403430,12302,37.76,0,0.81,0.01
1358110,4121,11.09,0,1.55,0.02
1370398,236,40.17,0,2.97,0
85814,5354,36.03,0,1.03,0
117526,182,46.15,0,0,0
158136,4358,34.48,0,1.63,0
248884,355,54.39,0,0.56,0
1538242,1213,3.79,0,2.14,0
598741,242,35.95,0,0,0
1236673,205,42.65,0,0.49,0
1349710,372,44.92,0,4.84,0
1162326,14228,11.34,0,4.72,0
407030,1786,17.84,0,3.36,0
449095,3690,7.19,0.03,1.68,0
610894,2240,0.37,0,3.3,0
1187585,24727,8.05,0.08,1.51,0
1446235,7589,8.32,0,10.36,0
1490745,152,25.85,0,3.29,0
148251,133,16.83,0,24.06,0
1286185,273,30.65,0,9.16,0
904057,765,39.18,0.26,0.92,0
1096177,2621,19.99,0,0.19,0.04
61849,2261,9.42,0,0.88,0
698045,14494,33.09,0.21,0.88,0
1015747,9782,17.64,0.54,2.64,0.06
438052,120916,10.28,0,2.76,0
1285207,1192,17.36,0,3.86,0
1197073,122,42.62,0,0,0
495076,1500,18.38,0,7.13,0
1018036,1012,12.82,0,2.08,0
1481695,1800,14.39,0,4.28,0
273353,3866,19.55,0,1.68,0.11
1371792,1422,29.14,0,1.55,0
56238,443,23.36,0,3.39,0
174889,395,47.09,0,0,0
705537,3695,13.65,0.11,0.89,0
152713,232,50,0,1.72,0
1457877,619095,9.8,0,2.02,0.01
529118,146,40.31,0,11.64,0
570868,480,39.79,0,0,0
967340,7390,8.78,0.07,3.83,0.07
1152493,10555,8.42,0.19,1.71,0
586158,1103,14.18,0,0.91,0
525869,15386,32.8,0.05,1.44,0.01
511044,1233,52.11,0,2.11,0
1365937,190,51.61,0,2.11,0
529160,220,66.51,0,0.91,0
1116411,815,9.25,0,1.84,0
103230,1577,9.24,0,1.84,0
1104449,3428,38.11,0,1.02,0
546578,5248,10.64,0,0.93,0
820783,397,72.47,0,0.25,0
1461226,1245,22.23,0,2.81,0
1532501,4492,40.92,0,1.76,0
1094528,689,23.72,0,26.56,0
483742,755,24.23,0.27,0.53,0
1188395,2097,68.51,0,1.86,0
8580,299,30.61,0,1.67,0
216317,10329,21.14,0,4.64,0
989160,10883,11.58,0,7.18,0.04
1006754,496,74.85,0,0.6,0
239148,750,35.21,0.67,0.4,0
677578,135,41.54,0,3.7,0
205464,11663,14.79,0,3.32,0
1277723,1364,6.55,0,4.84,0.08
313214,528,34.23,0,1.52,0
934813,244,26.56,0,1.23,0
603523,759,46.48,0,0.79,0
831890,21459,20.56,0,0.82,0
215370,1287,6.73,0,5.28,0
1051674,6594,24.43,0.05,0.67,0.03
949869,600,9.3,0,12.17,0.57
917332,385,68.15,0,0.52,0
1434105,864,18.37,0.35,1.74,0
507077,5425,14.24,0,0.98,0
941838,630,46.63,0,0.95,0
1164770,13570,18.36,0.22,0.92,0.05
92149,18330,15.92,0,1.11,0.01
708025,15405,16.64,0,0.43,0
23823,657,45.72,0,0.46,0
619652,19916,19.66,0,3.65,0
1197900,225,34.08,0.45,0.89,0
1094564,36521,17.88,0,2.77,0
1242231,3914,12.68,0,1.28,0
761111,873,30.24,0,1.15,0
128273,787,39.53,0,1.65,0
1437777,321,18.21,0,12.77,0
464009,10743,7.87,0,0.13,0
859421,7538,12.96,0,0.61,0
1250883,2969,38.85,0,2.73,0
37188,2397,25.31,0,0.46,0.04
13604,972,22.85,0,0.93,0
1207407,974,27.64,0,0.82,0
201129,117,51.28,0,0,0
1396806,1270,24.11,0,0.71,0
520187,7020,9.58,0,1.71,0.01
1396708,10382,12.4,0,3.59,0.01
209701,1722,21.08,0,1.1,0
754654,1457,21.58,0,0.75,0
1476552,25199,8.37,0,2.1,0.01
664540,7195,7.27,0,3.07,0.04
1244283,905,36.61,0,4.31,0
1245905,2931,11,0,1.06,0
367283,186,65.93,0,2.15,0
203268,837,7.64,0,6.21,0
356999,12705,17.41,0,0.95,0
1273781,1146,35.19,0,1.31,0
862758,32396,25.16,0,3.15,0
249526,1858,0,0,0,0
701232,1912,8.95,0,1.83,0
1334428,1307,17.79,0,2.37,0.08
218565,1327,23.91,0,1.06,0
1223847,580,29.64,0,0.52,0
191363,12322,47.99,0,0.23,0
1018603,311,24.1,0.65,1.29,0
1052127,104,31.73,0,0,0
146758,3165,9.9,0,0.7,0
887684,117406,62.08,0,0.25,0
1262097,1258,40.32,0,0.24,0
341221,382,46.17,0,0.79,0
232647,32606,5.74,0,1.49,0
721099,468,44.92,0,1.07,0
368682,25577,30.1,0,0.85,0
219447,298,16.67,0,13.42,0
279119,2318,47,0,0.86,0
528290,32245,6.77,0,1.81,0.01
616860,588,36.66,0,1.19,0
610578,21313,25.52,0.05,1.29,0
225572,412,26,0,2.91,0
284756,1524,22.61,0.33,0.46,0
10097,898,21.43,0.35,3.34,0
885163,1928,39.44,0.05,2.96,0
1444205,1581,31.84,0,0.89,0.19
1523968,2400,25.49,0,2.25,0
514922,1141,35.38,0,1.67,0
1176575,3664,12.49,0,2.32,0
755448,14644,5.05,0.12,1.7,0.03
407471,1198,29.97,0.26,3.09,0
725058,408,36.06,0,12.99,0
721708,186,14.52,0.54,0,0
70634,9607,14.69,0,1.28,0
813796,13593,12.06,0,2.88,0
267131,151,32.67,0,0.66,0
1082528,33266,4.2,0.08,9.01,0
91702,232,25,0,3.45,0
274822,792,18.82,0,1.39,0
1270917,220,24.66,0,0.45,0
303242,572,20.92,0,1.4,0
931190,18786,18.09,0,0.78,0
1311068,1780,13.48,0,20.79,0
542228,966,41.91,0,0.21,0
350941,1798,8.85,0,10.79,0
78513,480,18.16,0,2.5,0
282408,175,28.14,1.2,4.57,0
1421857,1977,19.02,0,1.62,0
797104,1733,53.03,0,0.87,0
1293104,1507,17.47,0,3.12,0
1145444,2502,29.58,0,1.76,0.04
631867,410,23.41,0,0,0
687221,147,26.62,0,5.44,0
745183,2721,27.98,0,0.7,0
1419740,1461,44.68,0,6.09,0
917324,550,35.74,0,1.82,0
1331602,1426,35.14,0,0.63,0
528369,1443,22.1,0.14,1.87,0
1397258,590,25.52,0,2.37,0
116440,597,16.94,0,17.92,0.41
828150,543,41.88,0,0.18,0
600819,1769,11.89,0,1.58,0
1380115,200,28.18,0,9.5,0
827974,587,46.66,0,0.68,0
926659,1199,18.02,0,1.42,0.08
1308426,66657,17.64,0,1.25,0
792969,12202,11.24,0,0.25,0
917924,4107,24.62,0,0.29,0
51332,7412,21.36,0.2,0.77,0
355365,3942,4.93,0,2.69,0
981016,1056,48.8,0,5.11,0
186525,5258,14.38,0,1.08,0
608154,580,36.35,0,6.55,0
1413355,709,43.69,0,0.56,0
1079622,626,24.92,0,1.92,0
255256,2100,16.78,0,7.76,0
1392357,25795,13.1,0.12,0.82,0.02
735584,166822,3.68,0,1.25,0
50644,136,12.71,0,13.24,0
936200,1000,22.1,0,0.9,0
266805,827,39.2,0,0.36,0
745466,6976,21.81,0,1.35,0
1400727,2082,11.53,0,0.82,0
554197,295,24.41,0,0,0
234127,875,27.24,0,3.09,0
271133,10487,35.19,0.17,0.75,0
289481,403,15.56,0,2.73,0
1392440,20625,23.09,0,5.35,0
627999,448,26.9,0,2.9,0
1035301,1372,15.77,0,2.92,0
1517789,1257,37.15,0,0.64,0
337822,599,23.52,0,1.34,0
1025806,958,45.85,0,3.24,0
1129256,194,72.53,0,6.19,0
924509,639,33.6,0,1.25,0
233442,21076,9.75,0.07,1.43,0
1191161,1002,26.27,0,1.6,0.41
444123,308,42.09,0,3.57,0
1467639,1500,0.27,0,1.2,0
1484113,124,29.41,0,4.03,0
1112393,13307,13.03,0,1.67,0.01
157915,237816,14.28,0.12,0.32,0.01
548491,2520,21.45,0,0.12,0
295102,339,17.75,0.59,0.29,0
492160,1428,44.65,0,5.74,0
1026490,17298,11.14,0.04,2.16,0
191205,604,13.69,0,0.83,0
1454553,8351,10.31,0.12,1.02,0
602730,19792,3.86,0,0.69,0.02
253819,4003,27.34,0,3.97,0.05
683454,18576,12.62,0.14,0.99,0.02
96310,2162,27.44,0,17.9,0.06
471874,1364,31.64,0,3.37,0
415181,4191,38.08,0.05,7.21,0
1143350,539,13.64,0,0.74,0
702629,296,50.85,0,1.01,0
1148777,105479,24.64,0,20.91,0.01
542740,4048,18.44,0,2.2,0
1148604,3682,30.29,0,2.99,0
69159,926,16.31,0,15.23,0.13
611528,3430,11.93,0,1.98,0
671861,148,12.59,0,3.38,0
633551,23018,20.07,0.06,0.69,0.02
1174905,26469,19.95,0,2.82,0
4623,275,62.4,0,12,0
911871,3369,23.98,0,3.09,0
1248174,19896,30,0,0.81,0
324263,604,41.51,0,1.49,0
1405425,1266,27.13,0.32,1.03,0
536108,2044,11.4,0,2.59,0.05
964724,5049,17.67,0,1.01,0
1138187,142,23.94,0,0,0
348362,1633,19.51,0,1.78,0
866198,516,50.68,0,0.97,0
1245706,1857,0.36,0,10.02,0
1089515,1470,26,0,3.47,0
39237,28536,10.6,0,1.72,0.01
1115109,11183,4.27,0.06,0.66,0.01
1523404,351,54.84,0,2.85,0
64051,499,47.7,0.42,4.21,0.21
538088,6733,20.95,0,1.26,0.02
132723,4258,23.7,0,1.2,0
827349,10207,9.89,0.11,7.06,0
156773,3389,14.63,0,1,0
1464975,687,24.45,0.15,1.16,0
1501139,9552,14.66,0,1.12,0.02
601336,437,7.46,0,8.01,0
1278985,106165,24.99,0,2.01,0
983636,450,18.58,0,3.11,0.23
343412,59704,9.18,0,2,0
1296024,3595,29.32,0,2.95,0
723128,17088,5.86,0,0.33,0
181258,300,10.84,0,4.67,0
253992,300,35.47,0,1.33,0
1436655,1238,19.24,0,2.18,0
260192,690,38.08,0,0.29,0
1283335,2197,21.66,0,1.87,0
533723,5132,19.88,0,2.4,0
830178,33176,10.17,0,1.8,0.01
1488874,513,29.33,0,0.97,0
32295,4217,16.32,0,2.51,0
27070,463,49.44,0,3.46,0
208465,584,44.85,0,6.85,0
1209850,299,26.62,0,7.02,0
1208353,133,22.4,0,6.02,0
248445,214,33.82,0,4.67,0
1409160,39606,9.79,0,0.94,0
636727,603,26.48,0.34,1.66,0
533768,2074,20.15,0,0.68,0
83763,951,32.63,0.78,5.89,0.11
1104841,300,52.36,0,1.33,0
491457,4424,18.04,0,0.5,0
91128,523,36.73,0.96,0.57,0
1202278,2214,18.04,0,1.36,0
811303,384,47.07,0,2.08,0
271052,285,16.73,0,3.51,0
1301103,464,20.61,0,1.72,0
571982,3706,11.67,0,2.7,0
535935,1702,35.78,0,1.65,0
1022648,544,46.51,0,0,0
609661,1168,29.5,0,1.03,0
1144128,15152,5.32,0,1.46,0
20843,1558,16.38,0,3.59,0
876019,14454,23.47,0,1.38,0.01
1206169,108,24.07,0,0,0
1499324,12103,27.43,0,0.4,0.01
225201,299,17.45,0,0.33,0
589161,1440,20.29,0,0.76,0
793692,598,8.44,0,10.87,0
733906,2388,23.11,0,1.42,0
877751,41531,24.29,0,4.77,0
431150,1364,11.49,0,4.25,0
1327831,12458,22.14,0,1.25,0
1538680,1407,20.92,0,3.84,0
1025110,1979,5.83,0,0.4,0
1161665,3165,22.39,0,0.51,0
976047,597,5.57,0,0.84,0
260067,3622,10.97,0,0.8,0.06
856027,1712,46.01,0,0.47,0.06
897768,6885,23.5,0,1.66,0
750338,113856,4.95,0.04,0.79,0
272189,25835,16.64,0.18,3.26,0
1493149,318,23.32,0,1.57,0
241647,6691,26.09,0,1.29,0
1534699,614,29.45,0,2.12,0
337263,284,33.95,0,4.58,0
862453,1566,5.96,0,0.38,0
1251666,2486,22.29,0,1.13,0
1541576,914,41.34,0,0.22,0
651646,139261,30.38,0,0.71,0
1142835,362,77.16,0,0.83,0
145037,28271,7.79,0,3.88,0
1056015,65006,29.36,0,0.07,0
1064370,264,21.21,0,0,0
803860,1262,30.84,0.08,0.55,0
735598,1775,45.01,0,2.37,0
322322,524,34.25,0,2.48,0
195499,201,37.5,0,0.5,0
894746,897,26.24,0,5.24,0
1456409,3182,41.33,0,1.6,0
825081,3914,25.27,0,1.33,0.03
101103,2281,28.29,0,1.45,0
1261296,1084,19.26,0.28,0.83,0
1315565,2151,23.03,0,2.7,0
1248309,16552,29.6,0.04,0.6,0
476669,142,59.86,0,0,0
474358,111,49.09,0.91,0.9,0
624450,5111,27.52,0,2.11,0
430338,1235,25.87,0,2.02,0
1112291,624,14.33,0,4.97,0
635717,117,53.57,0,4.27,0
481740,2513,18.96,0,1.15,0
1478449,692,57.31,0.14,0.14,0
1108889,1691,15.66,0.13,11.24,0
665671,364,50.14,0,0.27,0
641818,12195,2.4,0,1.99,0
321096,382,47.64,0,0,0
214595,7488,24.53,0.26,1.34,0.01
57264,1740,14.58,0,1.09,0
455934,864,16.73,0,3.82,0
1065986,29249,20.97,0,2.4,0.02
648734,4811,25.22,0,0.94,0.06
53695,380,34.69,0,2.89,0
809311,721,6.42,0,0.69,0
397626,269,35.47,0,1.49,0
1090704,6414,12.13,0,1.06,0
1420378,11814,21.75,0.05,6.56,0
1069656,2666,17.78,0,0.83,0
414861,753,32.67,0,0.4,0
348372,6587,27.6,0,0.26,0
1244142,1727,9.55,0,5.39,0
405614,5909,19.22,0.39,0.3,0
1525597,248,28.98,0,1.21,0
1261443,4997,6.79,0,3.96,0.1
289641,5129,33.45,0,0.45,0.04
502874,535,25.33,0.76,1.87,0
643716,5643,35.85,0,1.77,0
1467180,254,24.41,0,0,0
482589,2309,15.09,0,0.95,0
899242,3287,26.93,0,1.83,0
909867,4811,25.78,0.13,0.67,0
1262083,4549,20.27,0,8.68,0
1275182,292,7.9,0,0.34,0
65509,248,20.16,0,2.02,0
749548,5496,7.15,0,7.64,0.04
1524943,192,60.42,0,0,0
74892,5809,18.13,0,2.01,0.02
780733,179,54.6,0,8.94,0
1342033,2591,23.43,0,3.47,0
981851,391,17.53,0,0.77,0
864964,3109,26.43,0,1.06,0
1090691,300,23.83,0,0.67,0
